GEOCODIGO_MUNICIPIO,NOME_MUNICIPIO,LONGITUDE,LATITUDE
3501400,ÁLVARO DE CARVALHO,"-49,720609","-22,076375"
3501509,ALVINLÂNDIA,"-49,763033","-22,44501"
3501608,AMERICANA,"-47,330363","-22,740884"
3501707,AMÉRICO BRASILIENSE,"-48,106605","-21,730037"
3501806,AMÉRICO DE CAMPOS,"-49,727027","-20,296402"
3501905,AMPARO,"-46,765086","-22,699389"
3502002,ANALÂNDIA,"-47,660766","-22,128785"
3502101,ANDRADINA,"-51,378848","-20,901464"
3502200,ANGATUBA,"-48,40676","-23,483987"
3502309,ANHEMBI,"-48,126927","-22,786321"
3502408,ANHUMAS,"-51,386074","-22,293237"
3502507,APARECIDA,"-45,229429","-22,848154"
3502606,APARECIDA D'OESTE,"-50,885616","-20,450845"
3502705,APIAÍ,"-48,84866","-24,513316"
3502754,ARAÇARIGUAMA,"-47,071548","-23,430041"
3502804,ARAÇATUBA,"-50,439226","-21,205476"
3502903,ARAÇOIABA DA SERRA,"-47,587243","-23,50732"
3503000,ARAMINA,"-47,786013","-20,089944"
3503109,ARANDU,"-49,050976","-23,133407"
3503158,ARAPEÍ,"-44,448107","-22,674799"
3503208,ARARAQUARA,"-48,17444","-21,79036"
3503307,ARARAS,"-47,38583","-22,357087"
3503356,ARCO-ÍRIS,"-50,464911","-21,773914"
3503406,AREALVA,"-48,920415","-22,024767"
3503505,AREIAS,"-44,699432","-22,582194"
3503604,AREIÓPOLIS,"-48,665595","-22,67394"
3503703,ARIRANHA,"-48,788337","-21,186127"
3503802,ARTUR NOGUEIRA,"-47,164301","-22,571343"
3503901,ARUJÁ,"-46,32049","-23,395827"
3503950,ASPÁSIA,"-50,726963","-20,15819"
3504008,ASSIS,"-50,41751","-22,662835"
3504107,ATIBAIA,"-46,555063","-23,116308"
3504206,AURIFLAMA,"-50,553959","-20,687335"
3504305,AVAÍ,"-49,336815","-22,156772"
3504404,AVANHANDAVA,"-49,942697","-21,460871"
3504503,AVARÉ,"-48,923263","-23,103194"
3504602,BADY BASSITT,"-49,448574","-20,918564"
3504701,BALBINOS,"-49,356473","-21,901524"
3504800,BÁLSAMO,"-49,579328","-20,738264"
3504909,BANANAL,"-44,32333","-22,682616"
3505005,BARÃO DE ANTONINA,"-49,566064","-23,627111"
3505104,BARBOSA,"-49,953989","-21,259026"
3505203,BARIRI,"-48,741525","-22,071978"
3505302,BARRA BONITA,"-48,563229","-22,491146"
3505351,BARRA DO CHAPÉU,"-49,027139","-24,471426"
3505401,BARRA DO TURVO,"-48,502343","-24,759387"
3505500,BARRETOS,"-48,567378","-20,558456"
3505609,BARRINHA,"-48,162814","-21,191744"
3505708,BARUERI,"-46,874653","-23,508902"
3505807,BASTOS,"-50,734871","-21,921037"
3505906,BATATAIS,"-47,586107","-20,89193"
3506003,BAURU,"-49,083001","-22,325123"
3506102,BEBEDOURO,"-48,477362","-20,949816"
3506201,BENTO DE ABREU,"-50,811852","-21,269108"
3506300,BERNARDINO DE CAMPOS,"-49,474043","-23,013553"
3506359,BERTIOGA,"-46,136538","-23,854015"
3506409,BILAC,"-50,48111","-21,402571"
3506508,BIRIGUI,"-50,339329","-21,292392"
3506607,BIRITIBA-MIRIM,"-46,041212","-23,571033"
3506706,BOA ESPERANÇA DO SUL,"-48,390597","-21,992484"
3506805,BOCAINA,"-48,520494","-22,133923"
3506904,BOFETE,"-48,260033","-23,10252"
3507001,BOITUVA,"-47,671473","-23,281944"
3507100,BOM JESUS DOS PERDÕES,"-46,466493","-23,130837"
3507159,BOM SUCESSO DE ITARARÉ,"-49,143762","-24,318263"
3507209,BORÁ,"-50,544881","-22,270117"
3507308,BORACÉIA,"-48,779218","-22,193206"
3507407,BORBOREMA,"-49,07264","-21,621538"
3507456,BOREBI,"-48,971596","-22,567833"
3507506,BOTUCATU,"-48,441289","-22,888382"
3507605,BRAGANÇA PAULISTA,"-46,542333","-22,956896"
3507704,BRAÚNA,"-50,318166","-21,501021"
3507753,BREJO ALEGRE,"-50,187259","-21,166128"
3507803,BRODOWSKI,"-47,656398","-20,99014"
3507902,BROTAS,"-48,126833","-22,286517"
3508009,BURI,"-48,597415","-23,799381"
3508108,BURITAMA,"-50,149281","-21,06704"
3508207,BURITIZAL,"-47,70886","-20,193148"
3508306,CABRÁLIA PAULISTA,"-49,332447","-22,455087"
3508405,CABREÚVA,"-47,133658","-23,312674"
3508504,CAÇAPAVA,"-45,70773","-23,100664"
3508603,CACHOEIRA PAULISTA,"-45,01063","-22,664754"
3508702,CACONDE,"-46,646835","-21,528738"
3508801,CAFELÂNDIA,"-49,600354","-21,809705"
3508900,CAIABU,"-51,235953","-22,012325"
3509007,CAIEIRAS,"-46,744101","-23,362116"
3509106,CAIUÁ,"-51,986893","-21,82991"
3509205,CAJAMAR,"-46,88292","-23,360971"
3509254,CAJATI,"-48,105","-24,726361"
3509304,CAJOBI,"-48,810122","-20,879093"
3509403,CAJURU,"-47,304266","-21,274718"
3509452,CAMPINA DO MONTE ALEGRE,"-48,480399","-23,584077"
3509502,CAMPINAS,"-47,060156","-22,907343"
3509601,CAMPO LIMPO PAULISTA,"-46,763819","-23,209396"
3509700,CAMPOS DO JORDÃO,"-45,589202","-22,740092"
3509809,CAMPOS NOVOS PAULISTA,"-50,001795","-22,599749"
3509908,CANANÉIA,"-47,928483","-25,016908"
3509957,CANAS,"-45,056976","-22,690669"
3510005,CÂNDIDO MOTA,"-50,388393","-22,746926"
3510104,CÂNDIDO RODRIGUES,"-48,634039","-21,322614"
3510153,CANITAR,"-49,785432","-23,009837"
3510203,CAPÃO BONITO,"-48,351435","-24,006801"
3510302,CAPELA DO ALTO,"-47,736118","-23,469903"
3510401,CAPIVARI,"-47,502206","-22,999549"
3510500,CARAGUATATUBA,"-45,410818","-23,622007"
3510609,CARAPICUÍBA,"-46,841445","-23,53525"
3510708,CARDOSO,"-49,914942","-20,080992"
3510807,CASA BRANCA,"-47,079758","-21,777987"
3510906,CÁSSIA DOS COQUEIROS,"-47,167106","-21,285"
3511003,CASTILHO,"-51,489407","-20,872027"
3511102,CATANDUVA,"-48,975871","-21,139539"
3511201,CATIGUÁ,"-49,057742","-21,04858"
3511300,CEDRAL,"-49,272842","-20,904232"
3511409,CERQUEIRA CÉSAR,"-49,16533","-23,034797"
3511508,CERQUILHO,"-47,737531","-23,168673"
3511607,CESÁRIO LANGE,"-47,952111","-23,224732"
3511706,CHARQUEADA,"-47,7757","-22,508882"
3511904,CLEMENTINA,"-50,450349","-21,56031"
3512001,COLINA,"-48,539738","-20,718734"
3512100,COLÔMBIA,"-48,687484","-20,171559"
3512209,CONCHAL,"-47,174376","-22,330076"
3512308,CONCHAS,"-48,009892","-23,012958"
3512407,CORDEIRÓPOLIS,"-47,458283","-22,481707"
3512506,COROADOS,"-50,287296","-21,354053"
3512605,CORONEL MACEDO,"-49,318912","-23,632235"
3512704,CORUMBATAÍ,"-47,62661","-22,218997"
3512803,COSMÓPOLIS,"-47,196771","-22,645785"
3512902,COSMORAMA,"-49,77886","-20,477035"
3513009,COTIA,"-46,931846","-23,603514"
3513108,CRAVINHOS,"-47,730042","-21,340431"
3513207,CRISTAIS PAULISTA,"-47,423806","-20,402492"
3513306,CRUZÁLIA,"-50,793666","-22,745499"
3513405,CRUZEIRO,"-44,961732","-22,57775"
3513504,CUBATÃO,"-46,420032","-23,883839"
3513603,CUNHA,"-44,958027","-23,07475"
3513702,DESCALVADO,"-47,620664","-21,909083"
3513801,DIADEMA,"-46,623381","-23,689295"
3513850,DIRCE REIS,"-50,606056","-20,464413"
3513900,DIVINOLÂNDIA,"-46,73687","-21,661622"
3514007,DOBRADA,"-48,400243","-21,514804"
3514106,DOIS CÓRREGOS,"-48,382676","-22,367316"
3514205,DOLCINÓPOLIS,"-50,515363","-20,122871"
3514304,DOURADO,"-48,316236","-22,113167"
3514403,DRACENA,"-51,53405","-21,486138"
3514502,DUARTINA,"-49,405045","-22,414881"
3514601,DUMONT,"-47,970843","-21,233326"
3514700,ECHAPORÃ,"-50,207006","-22,424997"
3514809,ELDORADO,"-48,103228","-24,525387"
3514908,ELIAS FAUSTO,"-47,376774","-23,042537"
3514924,ELISIÁRIO,"-49,110836","-21,164429"
3514957,EMBAÚBA,"-48,83262","-20,982668"
3515004,EMBU,"-46,85086","-23,647313"
3515103,EMBU-GUAÇU,"-46,817109","-23,831829"
3515129,EMILIANÓPOLIS,"-51,480431","-21,831309"
3515152,ENGENHEIRO COELHO,"-47,21308","-22,49119"
3515186,ESPÍRITO SANTO DO PINHAL,"-46,745514","-22,197054"
3515194,ESPÍRITO SANTO DO TURVO,"-49,429825","-22,694973"
3515202,ESTRELA D'OESTE,"-50,405467","-20,286082"
3515301,ESTRELA DO NORTE,"-51,664176","-22,490599"
3515350,EUCLIDES DA CUNHA PAULISTA,"-52,590898","-22,554997"
3515400,FARTURA,"-49,512053","-23,388961"
3515509,FERNANDÓPOLIS,"-50,248748","-20,282383"
3515608,FERNANDO PRESTES,"-48,692273","-21,267122"
3515657,FERNÃO,"-49,519841","-22,359138"
3515707,FERRAZ DE VASCONCELOS,"-46,366553","-23,541545"
3515806,FLORA RICA,"-51,382301","-21,676734"
3515905,FLOREAL,"-50,145689","-20,674031"
3516002,FLÓRIDA PAULISTA,"-51,168876","-21,613428"
3516101,FLORÍNIA,"-50,724822","-22,903569"
3516200,FRANCA,"-47,402332","-20,536097"
3516309,FRANCISCO MORATO,"-46,732527","-23,275826"
3516408,FRANCO DA ROCHA,"-46,727875","-23,320303"
3516507,GABRIEL MONTEIRO,"-50,555461","-21,52898"
3516606,GÁLIA,"-49,552111","-22,294019"
3516705,GARÇA,"-49,65653","-22,210709"
3516804,GASTÃO VIDIGAL,"-50,19022","-20,795239"
3516853,GAVIÃO PEIXOTO,"-48,495459","-21,840367"
3516903,GENERAL SALGADO,"-50,361814","-20,648369"
3517000,GETULINA,"-49,929284","-21,799831"
3517109,GLICÉRIO,"-50,208417","-21,379778"
3517208,GUAIÇARA,"-49,798762","-21,622143"
3517307,GUAIMBÊ,"-49,897178","-21,910921"
3517406,GUAÍRA,"-48,31447","-20,320144"
3517505,GUAPIAÇU,"-49,219146","-20,796449"
3517604,GUAPIARA,"-48,527681","-24,182527"
3517703,GUARÁ,"-47,824593","-20,427557"
3517802,GUARAÇAÍ,"-51,209106","-21,032881"
3517901,GUARACI,"-48,944503","-20,498809"
3518008,GUARANI D'OESTE,"-50,341534","-20,075706"
3518107,GUARANTÃ,"-49,594822","-21,895146"
3518206,GUARARAPES,"-50,642639","-21,253446"
3518305,GUARAREMA,"-46,041053","-23,415233"
3518404,GUARATINGUETÁ,"-45,1916","-22,817425"
3518503,GUAREÍ,"-48,184538","-23,37314"
3518602,GUARIBA,"-48,234057","-21,357996"
3518701,GUARUJÁ,"-46,249034","-23,995149"
3518800,GUARULHOS,"-46,531084","-23,468506"
3518859,GUATAPARÁ,"-48,037729","-21,491895"
3518909,GUZOLÂNDIA,"-50,66146","-20,650169"
3519006,HERCULÂNDIA,"-50,385522","-22,003747"
3519055,HOLAMBRA,"-47,059287","-22,64175"
3519071,HORTOLÂNDIA,"-47,221097","-22,858395"
3519105,IACANGA,"-49,01693","-21,891978"
3519204,IACRI,"-50,6892","-21,855061"
3519253,IARAS,"-49,156179","-22,871892"
3519303,IBATÉ,"-48,002388","-21,955602"
3519402,IBIRÁ,"-49,238862","-21,080537"
3519501,IBIRAREMA,"-50,079125","-22,814543"
3519600,IBITINGA,"-48,827695","-21,757083"
3519709,IBIÚNA,"-47,220491","-23,652633"
3519808,ICÉM,"-49,19612","-20,343505"
3519907,IEPÊ,"-51,077414","-22,663101"
3520004,IGARAÇU DO TIETÊ,"-48,557066","-22,511149"
3520103,IGARAPAVA,"-47,751067","-20,039613"
3520202,IGARATÁ,"-46,156314","-23,204843"
3520301,IGUAPE,"-47,553137","-24,706954"
3520400,ILHABELA,"-45,354057","-23,788653"
3520426,ILHA COMPRIDA,"-47,554317","-24,73924"
3520442,ILHA SOLTEIRA,"-51,344891","-20,429373"
3520509,INDAIATUBA,"-47,212309","-23,081646"
3520608,INDIANA,"-51,251759","-22,172093"
3520707,INDIAPORÃ,"-50,288981","-19,977543"
3520806,INÚBIA PAULISTA,"-50,964375","-21,769912"
3520905,IPAUSSU,"-49,626807","-23,052913"
3521002,IPERÓ,"-47,689894","-23,350277"
3521101,IPEÚNA,"-47,719096","-22,4373"
3521150,IPIGUÁ,"-49,388142","-20,661646"
3521200,IPORANGA,"-48,589601","-24,58446"
3521309,IPUÃ,"-48,017385","-20,441483"
3521408,IRACEMÁPOLIS,"-47,522247","-22,583037"
3521507,IRAPUÃ,"-49,408152","-21,276437"
3521606,IRAPURU,"-51,350173","-21,567476"
3521705,ITABERÁ,"-49,137133","-23,859811"
3521804,ITAÍ,"-49,081032","-23,419055"
3521903,ITAJOBI,"-49,054311","-21,315707"
3522000,ITAJU,"-48,805022","-21,984672"
3522109,ITANHAÉM,"-46,790991","-24,186121"
3522158,ITAÓCA,"-48,842856","-24,642594"
3522208,ITAPECERICA DA SERRA,"-46,850552","-23,715357"
3522307,ITAPETININGA,"-48,046143","-23,587873"
3522406,ITAPEVA,"-48,877389","-23,983438"
3522505,ITAPEVI,"-46,933373","-23,546934"
3522604,ITAPIRA,"-46,821248","-22,436005"
3522653,ITAPIRAPUÃ PAULISTA,"-49,172166","-24,571553"
3522703,ITÁPOLIS,"-48,813392","-21,594704"
3522802,ITAPORANGA,"-49,484396","-23,7035"
3522901,ITAPUÍ,"-48,718874","-22,232128"
3523008,ITAPURA,"-51,509969","-20,639826"
3523107,ITAQUAQUECETUBA,"-46,351603","-23,476898"
3523206,ITARARÉ,"-49,33612","-24,112138"
3523305,ITARIRI,"-47,175726","-24,292006"
3523404,ITATIBA,"-46,837558","-23,004853"
3523503,ITATINGA,"-48,61338","-23,104273"
3523602,ITIRAPINA,"-47,819885","-22,253968"
3523701,ITIRAPUÃ,"-47,219953","-20,642427"
3523800,ITOBI,"-46,973419","-21,734902"
3523909,ITU,"-47,29975","-23,265443"
3524006,ITUPEVA,"-47,055701","-23,15341"
3524105,ITUVERAVA,"-47,780416","-20,336288"
3524204,JABORANDI,"-48,413445","-20,687224"
3524303,JABOTICABAL,"-48,32035","-21,254471"
3524402,JACAREÍ,"-45,969593","-23,30488"
3524501,JACI,"-49,573345","-20,884085"
3524600,JACUPIRANGA,"-48,004705","-24,69815"
3524709,JAGUARIÚNA,"-46,982343","-22,706782"
3524808,JALES,"-50,550356","-20,267853"
3524907,JAMBEIRO,"-45,693655","-23,256577"
3525003,JANDIRA,"-46,905221","-23,529939"
3525102,JARDINÓPOLIS,"-47,765353","-21,022457"
3525201,JARINU,"-46,738271","-23,103063"
3525300,JAÚ,"-48,558141","-22,295791"
3525409,JERIQUARA,"-47,588744","-20,312042"
3525508,JOANÓPOLIS,"-46,273417","-22,930678"
3525607,JOÃO RAMALHO,"-50,768535","-22,251046"
3525706,JOSÉ BONIFÁCIO,"-49,686283","-21,053719"
3525805,JÚLIO MESQUITA,"-49,790794","-22,013169"
3525854,JUMIRIM,"-47,798174","-23,08256"
3525904,JUNDIAÍ,"-46,885274","-23,187668"
3526001,JUNQUEIRÓPOLIS,"-51,434012","-21,511276"
3526100,JUQUIÁ,"-47,635342","-24,320703"
3526209,JUQUITIBA,"-47,081594","-23,935689"
3526308,LAGOINHA,"-45,190811","-23,086921"
3526407,LARANJAL PAULISTA,"-47,833781","-23,054012"
3526506,LAVÍNIA,"-51,040502","-21,164857"
3526605,LAVRINHAS,"-44,89311","-22,570096"
3526704,LEME,"-47,388708","-22,185436"
3526803,LENÇÓIS PAULISTA,"-48,798682","-22,597507"
3526902,LIMEIRA,"-47,40194","-22,562194"
3527009,LINDÓIA,"-46,661484","-22,520488"
3527108,LINS,"-49,751423","-21,672347"
3527207,LORENA,"-45,124248","-22,731693"
3527256,LOURDES,"-50,22666","-20,965391"
3527306,LOUVEIRA,"-46,94644","-23,086779"
3527405,LUCÉLIA,"-51,018349","-21,723416"
3527504,LUCIANÓPOLIS,"-49,523179","-22,43164"
3527603,LUÍS ANTÔNIO,"-47,70028","-21,551707"
3527702,LUIZIÂNIA,"-50,327639","-21,673603"
3527801,LUPÉRCIO,"-49,820325","-22,413815"
3527900,LUTÉCIA,"-50,389327","-22,343444"
3528007,MACATUBA,"-48,711405","-22,50555"
3528106,MACAUBAL,"-49,963498","-20,801314"
3528205,MACEDÔNIA,"-50,197628","-20,149998"
3528304,MAGDA,"-50,227537","-20,643481"
3528403,MAIRINQUE,"-47,184483","-23,547458"
3528502,MAIRIPORÃ,"-46,590196","-23,322459"
3528601,MANDURI,"-49,318113","-23,003346"
3528700,MARABÁ PAULISTA,"-51,968467","-22,110331"
3528809,MARACAÍ,"-50,668968","-22,610415"
3528858,MARAPOAMA,"-49,140001","-21,258762"
3528908,MARIÁPOLIS,"-51,182898","-21,794493"
3529005,MARÍLIA,"-49,951646","-22,214933"
3529104,MARINÓPOLIS,"-50,825677","-20,439399"
3529203,MARTINÓPOLIS,"-51,170768","-22,147832"
3529302,MATÃO,"-48,367748","-21,602995"
3529401,MAUÁ,"-46,458262","-23,669335"
3529500,MENDONÇA,"-49,582019","-21,180156"
3529609,MERIDIANO,"-50,181832","-20,35411"
3529658,MESÓPOLIS,"-50,62208","-19,967037"
3529708,MIGUELÓPOLIS,"-48,029334","-20,177129"
3529807,MINEIROS DO TIETÊ,"-48,451802","-22,411697"
3529906,MIRACATU,"-47,457104","-24,283929"
3530003,MIRA ESTRELA,"-50,138427","-19,980516"
3530102,MIRANDÓPOLIS,"-51,10564","-21,132087"
3530201,MIRANTE DO PARANAPANEMA,"-51,905794","-22,290559"
3530300,MIRASSOL,"-49,512139","-20,817005"
3530409,MIRASSOLÂNDIA,"-49,46552","-20,616857"
3530508,MOCOCA,"-47,007171","-21,468991"
3530607,MOGI DAS CRUZES,"-46,19676","-23,522707"
3530706,MOGI GUAÇU,"-46,944474","-22,36572"
3530805,MOJI MIRIM,"-46,956367","-22,432696"
3530904,MOMBUCA,"-47,567524","-22,926828"
3531001,MONÇÕES,"-50,096306","-20,850326"
3531100,MONGAGUÁ,"-46,619993","-24,094116"
3531209,MONTE ALEGRE DO SUL,"-46,681194","-22,681129"
3531308,MONTE ALTO,"-48,496651","-21,263864"
3531407,MONTE APRAZÍVEL,"-49,714116","-20,77214"
3531506,MONTE AZUL PAULISTA,"-48,642971","-20,903841"
3531605,MONTE CASTELO,"-51,565493","-21,298959"
3531704,MONTEIRO LOBATO,"-45,848152","-22,955011"
3531803,MONTE MOR,"-47,313269","-22,945522"
3531902,MORRO AGUDO,"-48,057594","-20,732663"
3532009,MORUNGABA,"-46,791344","-22,881031"
3532058,MOTUCA,"-48,150661","-21,507609"
3532108,MURUTINGA DO SUL,"-51,277138","-20,994298"
3532157,NANTES,"-51,238587","-22,620118"
3532207,NARANDIBA,"-51,52424","-22,404283"
3532306,NATIVIDADE DA SERRA,"-45,4464","-23,375787"
3532405,NAZARÉ PAULISTA,"-46,40259","-23,178696"
3532504,NEVES PAULISTA,"-49,630475","-20,843916"
3532603,NHANDEARA,"-50,040274","-20,694823"
3532702,NIPOÃ,"-49,780899","-20,913902"
3532801,NOVA ALIANÇA,"-49,507138","-21,013735"
3532827,NOVA CAMPINA,"-48,905738","-24,12321"
3532843,NOVA CANAÃ PAULISTA,"-50,948052","-20,386895"
3532868,NOVA CASTILHO,"-50,343906","-20,765655"
3532900,NOVA EUROPA,"-48,56214","-21,778923"
3533007,NOVA GRANADA,"-49,320093","-20,533154"
3533106,NOVA GUATAPORANGA,"-51,649833","-21,329937"
3533205,NOVA INDEPENDÊNCIA,"-51,490447","-21,104542"
3533254,NOVAIS,"-48,917064","-20,990358"
3533304,NOVA LUZITÂNIA,"-50,265827","-20,856611"
3533403,NOVA ODESSA,"-47,293635","-22,782795"
3533502,NOVO HORIZONTE,"-49,22175","-21,468475"
3533601,NUPORANGA,"-47,749105","-20,734"
3533700,OCAUÇU,"-49,927373","-22,43886"
3533809,ÓLEO,"-49,340951","-22,944585"
3533908,OLÍMPIA,"-48,913492","-20,737284"
3534005,ONDA VERDE,"-49,299215","-20,612722"
3534104,ORIENTE,"-50,093585","-22,148599"
3534203,ORINDIÚVA,"-49,351818","-20,180197"
3534302,ORLÂNDIA,"-47,886384","-20,720421"
3534401,OSASCO,"-46,78881","-23,533612"
3534500,OSCAR BRESSANE,"-50,284126","-22,317882"
3534609,OSVALDO CRUZ,"-50,873139","-21,797084"
3534708,OURINHOS,"-49,86858","-22,977268"
3534757,OUROESTE,"-50,377585","-19,995592"
3534807,OURO VERDE,"-51,699321","-21,491166"
3534906,PACAEMBU,"-51,265202","-21,560078"
3535002,PALESTINA,"-49,433782","-20,390587"
3535101,PALMARES PAULISTA,"-48,801285","-21,082471"
3535200,PALMEIRA D'OESTE,"-50,765988","-20,416217"
3535309,PALMITAL,"-50,218791","-22,785592"
3535408,PANORAMA,"-51,856574","-21,360184"
3535507,PARAGUAÇU PAULISTA,"-50,575029","-22,417711"
3535606,PARAIBUNA,"-45,662864","-23,386262"
3535705,PARAÍSO,"-48,772529","-21,015793"
3535804,PARANAPANEMA,"-48,723677","-23,386928"
3535903,PARANAPUÃ,"-50,586719","-20,099806"
3536000,PARAPUÃ,"-50,793844","-21,779839"
3536109,PARDINHO,"-48,372877","-23,080318"
3536208,PARIQUERA-AÇU,"-47,879998","-24,712547"
3536257,PARISI,"-50,012618","-20,302191"
3536307,PATROCÍNIO PAULISTA,"-47,28306","-20,641153"
3536406,PAULICÉIA,"-51,84714","-21,309276"
3536505,PAULÍNIA,"-47,154386","-22,759922"
3536570,PAULISTÂNIA,"-49,399038","-22,574301"
3536604,PAULO DE FARIA,"-49,399552","-20,0293"
3536703,PEDERNEIRAS,"-48,779681","-22,355492"
3536802,PEDRA BELA,"-46,442031","-22,791384"
3536901,PEDRANÓPOLIS,"-50,11239","-20,247647"
3537008,PEDREGULHO,"-47,481795","-20,256871"
3537107,PEDREIRA,"-46,897802","-22,743771"
3537156,PEDRINHAS PAULISTA,"-50,792166","-22,811215"
3537206,PEDRO DE TOLEDO,"-47,229076","-24,272801"
3537305,PENÁPOLIS,"-50,073036","-21,418383"
3537404,PEREIRA BARRETO,"-51,106661","-20,636669"
3537503,PEREIRAS,"-47,967867","-23,072852"
3537602,PERUÍBE,"-46,997302","-24,319509"
3537701,PIACATU,"-50,599426","-21,595392"
3537800,PIEDADE,"-47,418015","-23,714202"
3537909,PILAR DO SUL,"-47,715508","-23,814612"
3538006,PINDAMONHANGABA,"-45,462049","-22,926669"
3538105,PINDORAMA,"-48,905638","-21,185988"
3538204,PINHALZINHO,"-46,590577","-22,780796"
3538303,PIQUEROBI,"-51,731627","-21,88499"
3538501,PIQUETE,"-45,183569","-22,611167"
3538600,PIRACAIA,"-46,358755","-23,050499"
3538709,PIRACICABA,"-47,646846","-22,723722"
3538808,PIRAJU,"-49,383974","-23,192991"
3538907,PIRAJUÍ,"-49,456642","-21,993447"
3539004,PIRANGI,"-48,669842","-21,099632"
3539103,PIRAPORA DO BOM JESUS,"-47,000968","-23,397523"
3539202,PIRAPOZINHO,"-51,499584","-22,276675"
3539301,PIRASSUNUNGA,"-47,425173","-21,994049"
3539400,PIRATININGA,"-49,137252","-22,412066"
3539509,PITANGUEIRAS,"-48,222266","-21,010999"
3539608,PLANALTO,"-49,92572","-21,032328"
3539707,PLATINA,"-50,208935","-22,633457"
3539806,POÁ,"-46,34622","-23,528627"
3539905,POLONI,"-49,813895","-20,785858"
3540002,POMPÉIA,"-50,176028","-22,106146"
3540101,PONGAÍ,"-49,36087","-21,736176"
3540200,PONTAL,"-48,037837","-21,02571"
3540259,PONTALINDA,"-50,524602","-20,440834"
3540309,PONTES GESTAL,"-49,703552","-20,182363"
3540408,POPULINA,"-50,536853","-19,944333"
3540507,PORANGABA,"-48,126767","-23,175387"
3540606,PORTO FELIZ,"-47,524597","-23,214412"
3540705,PORTO FERREIRA,"-47,48141","-21,858363"
3540754,POTIM,"-45,255974","-22,84062"
3540804,POTIRENDABA,"-49,378183","-21,045095"
3540853,PRACINHA,"-51,087077","-21,851928"
3540903,PRADÓPOLIS,"-48,065583","-21,358049"
3541000,PRAIA GRANDE,"-46,41205","-24,003022"
3541059,PRATÂNIA,"-48,664686","-22,811468"
3541109,PRESIDENTE ALVES,"-49,439149","-22,103674"
3541208,PRESIDENTE BERNARDES,"-51,55757","-22,008991"
3541307,PRESIDENTE EPITÁCIO,"-52,115276","-21,768782"
3541406,PRESIDENTE PRUDENTE,"-51,386766","-22,122744"
3541505,PRESIDENTE VENCESLAU,"-51,840259","-21,87594"
3541604,PROMISSÃO,"-49,857735","-21,538867"
3541653,QUADRA,"-48,052685","-23,301575"
3541703,QUATÁ,"-50,697947","-22,249405"
3541802,QUEIROZ,"-50,240928","-21,799094"
3541901,QUELUZ,"-44,778477","-22,541844"
3542008,QUINTANA,"-50,311595","-22,07192"
3542107,RAFARD,"-47,531161","-23,011556"
3542206,RANCHARIA,"-50,890212","-22,228451"
3542305,REDENÇÃO DA SERRA,"-45,536496","-23,272655"
3542404,REGENTE FEIJÓ,"-51,303149","-22,220234"
3542503,REGINÓPOLIS,"-49,229798","-21,886761"
3542602,REGISTRO,"-47,841055","-24,494251"
3542701,RESTINGA,"-47,48309","-20,603803"
3542800,RIBEIRA,"-49,008302","-24,657489"
3542909,RIBEIRÃO BONITO,"-48,177706","-22,064935"
3543006,RIBEIRÃO BRANCO,"-48,765477","-24,220268"
3543105,RIBEIRÃO CORRENTE,"-47,590705","-20,46066"
3543204,RIBEIRÃO DO SUL,"-49,934168","-22,785735"
3543238,RIBEIRÃO DOS ÍNDIOS,"-51,600635","-21,8385"
3543253,RIBEIRÃO GRANDE,"-48,367071","-24,1012"
3543303,RIBEIRÃO PIRES,"-46,415344","-23,707423"
3543402,RIBEIRÃO PRETO,"-47,805476","-21,184835"
3543501,RIVERSUL,"-49,436697","-23,831335"
3543600,RIFAINA,"-47,429199","-20,082932"
3543709,RINCÃO,"-48,07233","-21,589189"
3543808,RINÓPOLIS,"-50,724838","-21,727891"
3543907,RIO CLARO,"-47,563533","-22,412512"
3544004,RIO DAS PEDRAS,"-47,604485","-22,842861"
3544103,RIO GRANDE DA SERRA,"-46,393693","-23,744515"
3544202,RIOLÂNDIA,"-49,681159","-19,977734"
