country,state,city,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths,last_info_date,lat,lon
Brazil,SP,Valentim Gentil/SP,3556107,35157,Votuporanga,62,1984,458.17322,14661.54301,0.03125,MS,2021-07-14,13,0,2021-07-14,-20.4226107,-50.0861511
Brazil,SP,Valinhos/SP,3556206,35072,Região Metropolitana de Campinas,362,12935,275.89361,9858.24251,0.02799,MS,2021-07-14,48,0,2021-07-14,-22.97056,-46.99583
Brazil,SP,Valparaíso/SP,3556305,35021,Central do DRS II,74,2865,275.89292,10681.53009,0.02583,MS,2021-07-14,8,0,2021-07-14,-21.2237832,-50.8669778
Brazil,SP,Vargem Grande Paulista/SP,3556453,35013,Mananciais,97,2403,181.41692,4494.27695,0.04037,MS,2021-07-14,8,0,2021-07-14,-23.599338,-47.022038
Brazil,SP,Vargem Grande do Sul/SP,3556404,35142,Mantiqueira,70,2801,162.37532,6497.33241,0.02499,MS,2021-07-14,0,0,2021-07-14,-21.832194,-46.891286
Brazil,SP,Vargem/SP,3556354,35071,Bragança,7,180,65.46951,1683.50168,0.03889,MS,2021-07-14,0,0,2021-07-14,-22.8902379,-46.4145366
Brazil,SP,Vera Cruz/SP,3556602,35093,Marília,35,624,323.38538,5765.4994,0.05609,MS,2021-07-14,1,0,2021-07-14,-22.2212638,-49.8243021
Brazil,SP,Vinhedo/SP,3556701,35072,Região Metropolitana de Campinas,170,9276,212.20556,11578.93423,0.01833,MS,2021-07-14,39,0,2021-07-14,-23.0295183,-46.9756292
Brazil,SP,Viradouro/SP,3556800,35052,Sul - Barretos,82,1807,431.19314,9502.0245,0.04538,MS,2021-07-14,0,0,2021-07-14,-20.8726051,-48.2968122
Brazil,SP,Vista Alegre do Alto/SP,3556909,35052,Sul - Barretos,12,961,133.4965,10690.84437,0.01249,MS,2021-07-14,86,0,2021-07-14,-21.171293,-48.6299172
Brazil,SP,Vitória Brasil/SP,3556958,35153,Jales,8,210,433.36945,11375.948,0.0381,MS,2021-07-14,0,0,2021-07-14,-20.1978821,-50.4847947
Brazil,SP,Votorantim/SP,3557006,35163,Sorocaba,453,10282,366.50782,8318.83753,0.04406,MS,2021-07-14,37,2,2021-07-14,-23.5466667,-47.4377778
Brazil,SP,Votuporanga/SP,3557105,35157,Votuporanga,416,13468,436.34228,14126.58122,0.03089,MS,2021-07-14,37,2,2021-07-14,-20.4252506,-49.97226
Brazil,SP,Várzea Paulista/SP,3556503,35073,Jundiaí,220,7318,178.7586,5946.16116,0.03006,MS,2021-07-14,35,3,2021-07-14,-23.2113889,-46.8283333
Brazil,SP,Zacarias/SP,3557154,35156,José Bonifácio,10,245,363.37209,8902.61628,0.04082,MS,2021-07-14,1,0,2021-07-14,-21.0519444,-50.0508333
Brazil,SP,Águas da Prata/SP,3500402,35142,Mantiqueira,24,598,291.93529,7274.05425,0.04013,MS,2021-07-14,9,1,2021-07-14,-21.9464285,-46.7192121
Brazil,SP,Águas de Lindóia/SP,3500501,35074,Circuito das Águas,46,1897,244.57678,10086.13356,0.02425,MS,2021-07-14,3,1,2021-07-14,-22.4718855,-46.6291034
Brazil,SP,Águas de Santa Bárbara/SP,3500550,35061,Vale do Jurumirim,15,512,245.53937,8381.0771,0.0293,MS,2021-07-14,5,0,2021-07-14,-22.8821912,-49.2383956
Brazil,SP,Águas de São Pedro/SP,3500600,35103,Piracicaba,9,343,255.6092,9741.5507,0.02624,MS,2021-07-14,5,0,2021-07-14,-22.6000681,-47.8750887
Brazil,SP,Álvares Florence/SP,3501202,35157,Votuporanga,14,488,383.87716,13380.86098,0.02869,MS,2021-07-14,3,0,2021-07-14,-20.3205523,-49.9085255
Brazil,SP,Álvares Machado/SP,3501301,35112,Alta Sorocabana,67,2170,268.02144,8680.69446,0.03088,MS,2021-07-14,9,1,2021-07-14,-22.076415,-51.47224
Brazil,SP,Álvaro de Carvalho/SP,3501400,35093,Marília,9,154,170.64846,2919.98483,0.05844,MS,2021-07-14,0,0,2021-07-14,-22.0787992,-49.7194861
Brazil,SP,Óleo/SP,3533809,35094,Ourinhos,1,120,40.46945,4856.33347,0.00833,MS,2021-07-14,2,0,2021-07-14,-22.9422754,-49.3408082
